company_id,year,net_profit_margin_pct,operating_profit_margin_pct,return_on_equity_pct,return_on_capital_employed_pct,return_on_assets_pct,debt_to_equity,interest_coverage,asset_turnover,free_cash_flow_cr,capex_intensity_pct,earnings_per_share,book_value_per_share,dividend_payout_ratio_pct,total_debt_cr,cash_from_operations_cr,cfo_pat_ratio,revenue_cagr_5yr,pat_cagr_5yr,eps_cagr_5yr,composite_quality_score,sector,industry,company_name
TRENT,2024,11.935353535353535,15.927272727272726,31.55982905982906,30.220791168353266,17.85109983079526,0.3935897435897436,8.043478260869565,1.4956490210297317,841.0,4.105050505050505,42.0,132.0,8.0,1842.0,1349.0,0.913337846987136,36.30691600183056,73.11367578503176,69.52182030724354,100.0,Consumer Discretionary,Retail,Trent Ltd
BAJAJHLDNG,2024,432.7262044653349,91.7743830787309,12.311318389248282,2.6089861366293636,10.1539988694801,0.0007856510037945271,3764.5,0.02346518136572319,1469.0,27.73207990599295,653.0,5375.0,20.0,47.0,1941.0,0.26354378818737273,31.612293448969165,19.297559063731295,18.96864732798973,80.0,Financials,Holding Companies,Bajaj Holdings & Investment Ltd
LTIM,2024,12.90931103415266,17.982937748120616,21.755634638196916,27.293705397205247,15.941726643718926,0.11036773428232503,31.93243243243243,1.2349014290184626,1752.0,11.031337106174508,155.0,711.0,42.0,2326.0,5670.0,1.2366412213740459,30.32798083513346,24.775129058600996,12.24383304425547,100.0,Information Technology,IT Services,LTIMindtree Ltd
BAJFINANCE,2024,26.287928399912687,29.285818234737686,16.648042118359964,3.916831500093669,3.4353485983796737,3.7351013213829014,2689.1666666666665,0.13068160206914914,-79931.0,13.044822818889617,233.0,1402.0,15.0,324218.0,-72760.0,-5.034945678499758,24.352642739542006,29.323134825979015,27.5561392815338,73.33333333333333,Financials,Consumer Finance,Bajaj Finance Ltd
HDFCBANK,2024,23.07288232992184,61.41252040373843,14.33974005030719,4.887792835880029,1.6238920508541275,6.808786667718385,1.4007688224792112,0.07038097917866981,35669.0,5.852303374945795,84.0,601.0,23.0,3107503.0,19069.0,0.2913699844146319,21.95098428169122,23.865063572879073,15.424788082530828,53.333333333333336,Financials,Private Banks,HDFC Bank Ltd
CHOLAFIN,2024,17.846892448990243,28.10102802275218,15.973097940311053,3.0024420977508166,1.879688916980406,7.376722245574705,21.211764705882352,0.10532303718156585,-38538.0,14.898502322183374,41.0,255.0,5.0,157943.0,-35683.0,-10.433625730994152,21.939164804975263,23.363417251672082,22.275238764557947,70.0,Financials,Consumer Finance,Cholamandalam Investment & Finance Company Ltd
ATGL,2024,14.927374301675977,24.670391061452516,17.08003068268985,20.566318926974663,9.763227126571177,0.3725389925850166,10.504504504504505,0.6540485238234435,203.0,16.804469273743017,6.0,36.0,4.0,1457.0,955.0,1.4296407185628743,21.08864867789759,23.8762916927858,24.57309396155174,96.66666666666667,Energy,Gas Distribution,Adani Total Gas Ltd
BAJAJFINSV,2024,14.128209309488865,37.04045949520755,22.824734723746797,10.56485788113695,2.5940002827701494,4.66410537870472,2.197130112323319,0.18360432139322516,-79634.0,9.929155115870342,51.0,428.0,2.0,318675.0,-68674.0,-4.403590894517474,20.97274568418761,23.74781614270227,20.589095060661244,76.66666666666667,Financials,Diversified Financials,Bajaj Finserv Ltd
TITAN,2024,6.843630099444054,10.359408033826638,35.90797041906327,16.86209533520265,9.004275485499408,2.2235004108463436,9.411954765751211,1.3157162726008345,1506.0,0.36997885835095135,39.0,110.0,28.0,21648.0,1695.0,0.4848398169336384,20.897163953120245,20.274576296793036,19.50578386760935,86.66666666666667,Consumer Discretionary,Gems & Jewellery,"Titan Company Ltd
"
DMART,2024,4.993207190533383,8.084427730414067,12.59310755785083,19.69210109826867,11.006944444444445,0.03540570066540868,73.29310344827586,2.2043836805555554,278.0,4.8593199314812265,39.0,309.0,0.0,713.0,2746.0,1.082807570977918,20.48312440202782,22.96698996520703,22.740337821451305,90.0,Consumer Discretionary,Retail,Avenue Supermarts Ltd
ADANIPORTS,2024,30.339560480700833,58.36172363445772,14.173779208059326,14.479709458392549,6.430980438836646,0.882975374282916,5.949506037321624,0.21196682934571281,8250.0,25.337875781513237,38.0,265.0,16.0,50485.0,15018.0,1.8531589338598222,19.57867595245697,14.909565182041629,14.869835499703509,80.0,Industrials,Infrastructure,"Adani Ports & Special Economic Zone Ltd
"
INDIGO,2024,11.852722628584697,76.29890862649484,856.9779643231899,5403.186022610484,659.1606133979016,0.02098635886673662,22.612639724849526,55.61259079903148,9424.0,17.065772669220944,212.0,97.0,0.0,20.0,21183.0,2.5937308681278317,19.313355125806165,120.69250867467933,121.23568222761168,100.0,Consumer Discretionary,Airlines,Interglobe Aviation Ltd
IRFC,2024,24.064552448864703,99.50459748545694,12.458952686291655,5.8324680581464925,1.2970619887204964,7.832721266880404,1.3194865927068304,0.05389927743209237,7906.0,0.030024394820791892,5.0,39.0,31.0,403111.0,7914.0,1.2342482844666252,19.06740855567788,23.245023933940367,20.11244339814313,56.666666666666664,Financials,Speciality Finance,Indian Railway Finance Corporation Ltd
ADANIENT,2024,3.458790097592848,11.799296833677312,7.960187130036281,9.300785624943797,1.8347563927644028,1.91968206988734,2.7492864983534577,0.5304619074864663,-8455.0,19.463602327293845,28.0,363.0,5.0,80427.0,10312.0,3.0920539730134933,19.015414753081238,45.81058899665285,31.95079107728942,66.66666666666667,Industrials,Conglomerates,Adani Enterprises Ltd
SHRIRAMFIN,2024,20.333626470264925,28.918874354182698,14.122385096961368,4.0440102685502595,2.6896945330022866,3.966636127653077,0.6766743648960739,0.13227815200282092,-31359.0,0.7090249532813014,39.0,279.0,23.0,207820.0,-31101.0,-4.203405865657522,18.556070052776754,23.49387942502037,14.289655141156077,56.666666666666664,Financials,Consumer Finance,"Shriram Finance Ltd
"
CANBK,2024,13.935160470145405,41.753906568101414,16.716051794688113,3.15654898752525,1.0033107103630055,14.867419925542423,1.6106611743349857,0.0719985042520674,13296.0,1.583438141857961,17.0,102.0,19.0,1369780.0,15046.0,0.9769495487306019,18.17561078322378,85.7752850068174,53.4206382524911,63.333333333333336,Financials,Public Sector Banks,Canara Bank
IRCTC,2024,26.01873536299766,34.33255269320843,31.535623048538174,41.12201963534362,16.33823529411765,0.011921657678115243,82.73684210526316,0.6279411764705882,667.0,5.035128805620609,14.0,44.0,47.0,42.0,882.0,0.7938793879387939,17.955244103890912,29.16686408659448,28.473515712343932,100.0,Consumer Discretionary,Travel & Tourism,Indian Railway Catering & Tourism Corporation Ltd
